,code,date,news,extract_code,extracted_date
14603,https://www.klsescreener.com/v2/news/stock/0024,"TheEdge20 Mar, 2019 12:59pm - 1 week ago",KLCI falls 0.38% as regional sentiment turns negative,0024,2019-03-20
14582,https://www.klsescreener.com/v2/news/stock/0024,"TheEdge21 Mar, 2019 10:27am - 3 weeks ago",KLCI erases earlier gains as momentum indicators remain sluggish,0024,2019-03-21
14601,https://www.klsescreener.com/v2/news/stock/0024,"TheEdge20 Mar, 2019 13:24pm - 1 week ago",区域情绪转淡 马股下跌0.38%,0024,2019-03-20
5407,https://www.klsescreener.com/v2/news/stock/0024,"TheEdge04 Mar, 2019 13:39pm - 2 weeks ago",持股32% JAG Capital成为KUB最大股东,0024,2019-03-04
14600,https://www.klsescreener.com/v2/news/stock/0024,"Sinchew20 Mar, 2019 17:14pm - 1 week ago",吉打概念股大热·马股全天走低,0024,2019-03-20
1688,https://www.klsescreener.com/v2/news/stock/0026,"TheEdge10 Apr, 2019 18:05pm - 4 hours ago",Nova MSC gets nod for latest fundraising exercise to speed up market expansion,0026,2019-04-10
1690,https://www.klsescreener.com/v2/news/stock/0026,"TheEdge11 Apr, 2019 10:35am - 6 days ago",Nova MSC aims to speed up market expansion,0026,2019-04-11
1689,https://www.klsescreener.com/v2/news/stock/0026,"Sinchew11 Apr, 2019 11:30am - 6 days ago",配股获股东放行·荣腾拓展AI自动化,0026,2019-04-11
6424,https://www.klsescreener.com/v2/news/stock/0028,"TheEdge12 Mar, 2019 13:15pm - 1 month ago","Danco, DBhd, Fajar, Kian Joo, PCCS, Perdana, Scope, Unimech, Velesto",0028,2019-03-12
6425,https://www.klsescreener.com/v2/news/stock/0028,"TheEdge11 Mar, 2019 13:05pm - 1 month ago","Alam Maritim, GPA, Masteel, PCCS, Prestar, Scope, VSolar, WTK",0028,2019-03-11
6452,https://www.klsescreener.com/v2/news/stock/0028,"TheEdge07 Mar, 2019 14:00pm - 2 weeks ago","Carbon risk not accurately measured in portfolios, says Morningstar",0028,2019-03-07
6449,https://www.klsescreener.com/v2/news/stock/0028,"TheEdge20 Mar, 2019 13:24pm - 1 week ago","Scope, Kian Joo, South Malaysia Industries, HB Global, Bina Darulaman, Jaycorp, Public Packages, Federal",0028,2019-03-20
6453,https://www.klsescreener.com/v2/news/stock/0028,"TheEdge03 Apr, 2019 13:48pm - 1 week ago","Scope, PeterLabs, Lafarge, Sealink, PLS",0028,2019-04-03
6452,https://www.klsescreener.com/v2/news/stock/0028,"TheStar09 Apr, 2019 11:05am - 1 day ago",Shell aims to cut carbon footprint,0028,2019-04-09
2006,https://www.klsescreener.com/v2/news/stock/0032,"TheEdge13 Mar, 2019 13:33pm - 4 weeks ago","AWC, Gadang, Halex, Ho Hup, Jerasia, PCCS, Perdana, Prestariang, Redtone, Salcon, Sapura, SKB, TAS, TRC, Turbo, WCEHB",0032,2019-03-13
2005,https://www.klsescreener.com/v2/news/stock/0032,"TheStar20 Mar, 2019 09:26am - 3 weeks ago","KLCI in the red, Asian markets fall after weak Wall St opening",0032,2019-03-20
2002,https://www.klsescreener.com/v2/news/stock/0032,"TheEdge01 Apr, 2019 13:36pm - 1 week ago","Gets Global, Redtone, KTB, Tasco, Sealink, Ho Hup, Sycal",0032,2019-04-01
2003,https://www.klsescreener.com/v2/news/stock/0032,"Nanyang21 Mar, 2019 00:11am - 2 weeks ago",立通第三季净利翻7倍,0032,2019-03-21
2004,https://www.klsescreener.com/v2/news/stock/0032,"Sinchew20 Mar, 2019 12:00pm - 2 weeks ago",MTNS业绩标青·立通国际第三季净利翻7倍,0032,2019-03-20
2003,https://www.klsescreener.com/v2/news/stock/0032,"TheEdge17 Apr, 2019 13:21pm - 9 hours ago","Karex, Redtone, Eduspec, NWP, GPA",0032,2019-04-17
17431,https://www.klsescreener.com/v2/news/stock/0034,"TheEdge11 Apr, 2019 14:00pm - 6 days ago","Off-Market Trades: MSCM Holdings Bhd, Straits Inter Logistics Bhd, JMR Conglomeration Bhd, Eco World Development Group Bhd",0034,2019-04-11
2439,https://www.klsescreener.com/v2/news/stock/0035,"TheEdge02 Apr, 2019 08:35am - 2 weeks ago","Possible for further upside for Opcom, says PublicInvest Research",0035,2019-04-02
2440,https://www.klsescreener.com/v2/news/stock/0035,"Nanyang29 Mar, 2019 00:10am - 2 weeks ago",OPCOM挑战72仙/敏源,0035,2019-03-29
9921,https://www.klsescreener.com/v2/news/stock/0037,"TheEdge27 Feb, 2019 10:20am - 2 weeks ago",KLCI down 0.36% as blue chips drag,0037,2019-02-27
9984,https://www.klsescreener.com/v2/news/stock/0037,"TheEdge11 Mar, 2019 11:30am - 3 weeks ago",Cover Story: Brighter outlook for small caps?,0037,2019-03-11
9985,https://www.klsescreener.com/v2/news/stock/0037,"TheEdge27 Feb, 2019 10:39am - 1 month ago",蓝筹股下跌 拖累马股挫0.36%,0037,2019-02-27
872,https://www.klsescreener.com/v2/news/stock/0037,"TheStar15 Apr, 2019 07:05am - 2 days ago",RGB to grow gaming concession business,0037,2019-04-15
11363,https://www.klsescreener.com/v2/news/stock/0039,"TheEdge08 Apr, 2019 13:21pm - 2 days ago","GFM, Hektar REIT, Talamt, Ann Joo, DPS, Hok Heng, Pentamaster, Pesona Metro, Perak Corp, SMTrack, Success Transformer, Sycal",0039,2019-04-08
11362,https://www.klsescreener.com/v2/news/stock/0039,"TheEdge08 Apr, 2019 13:21pm - 2 days ago","GRM, Hektar REIT, Talamt, Ann Joo, DPS, Hok Heng, Pentamaster, Pesona Metro, Perak Corp, SMTrack, Success Transformer, Sycal",0039,2019-04-08
11340,https://www.klsescreener.com/v2/news/stock/0039,"TheEdge12 Apr, 2019 13:36pm - 5 days ago","Sasbadi, GFM, SC Estate, Sedania, QES, NWP, CNI, Prestar",0039,2019-04-12
11341,https://www.klsescreener.com/v2/news/stock/0039,"TheEdge11 Apr, 2019 14:02pm - 6 days ago","Focus on O&G, construction sectors, HLIB Research tells retail investors",0039,2019-04-11
11339,https://www.klsescreener.com/v2/news/stock/0039,"Nanyang13 Apr, 2019 00:05am - 4 days ago",GFM服务拟派息1.1043仙,0039,2019-04-13
9055,https://www.klsescreener.com/v2/news/stock/0041,"Nanyang08 Mar, 2019 00:06am - 1 month ago",PANPAGES易名MSCM,0041,2019-03-08
16251,https://www.klsescreener.com/v2/news/stock/0043,"Sinchew19 Mar, 2019 17:19pm - 1 week ago",投资者购兴缺缺‧马股全天最低挂收,0043,2019-03-19
7101,https://www.klsescreener.com/v2/news/stock/0043,"TheEdge18 Mar, 2019 21:49pm - 1 month ago",Metronic eyes US$1b worth of 5G technology smart city solution projects,0043,2019-03-18
16250,https://www.klsescreener.com/v2/news/stock/0043,"TheStar21 Mar, 2019 09:32am - 6 days ago",Quick take: Metronic falls 5% in active trade,0043,2019-03-21
16249,https://www.klsescreener.com/v2/news/stock/0043,"Sinchew21 Mar, 2019 17:22pm - 6 days ago",去年12月来最低·马股泻20.55,0043,2019-03-21
16259,https://www.klsescreener.com/v2/news/stock/0043,"TheEdge18 Mar, 2019 22:34pm - 1 week ago","TM, Magni-Tech, AMMB, YTL Corp, Barakah, MHB, Kian Joo, Can-One, Scientex, Daibochi, Tasek Corp, BToto, Metronic and Lotte Chemical Titan",0043,2019-03-18
16258,https://www.klsescreener.com/v2/news/stock/0043,"Chinapress18 Mar, 2019 23:20pm - 1 week ago",子公司与中企签备忘录 美全放眼5G精明城计划,0043,2019-03-18
16257,https://www.klsescreener.com/v2/news/stock/0043,"TheEdge19 Mar, 2019 05:55am - 1 week ago","KLCI seen extending gains, hurdle at 1,700",0043,2019-03-19
16256,https://www.klsescreener.com/v2/news/stock/0043,"TheStar19 Mar, 2019 07:51am - 1 week ago",Metronic eyes engineering solutions jobs worth RM4.08bil,0043,2019-03-19
7102,https://www.klsescreener.com/v2/news/stock/0043,"TheEdge01 Mar, 2019 21:03pm - 1 month ago",Metronic Global appoints ED Hoo Wai Keong as CEO,0043,2019-03-01
6085,https://www.klsescreener.com/v2/news/stock/0047,"TheEdge05 Apr, 2019 20:59pm - 5 days ago",Perisai Petroleum given more time to re-submit regularisation plan,0047,2019-04-05
6086,https://www.klsescreener.com/v2/news/stock/0047,"Nanyang26 Feb, 2019 00:05am - 1 month ago",RGT脱离PN17,0047,2019-02-26
2853,https://www.klsescreener.com/v2/news/stock/0049,"TheStar07 Mar, 2019 00:00am - 1 week ago","UEM Edgenta, VS Industry, Oceancash, PIE Industrial, all 'buy'",0049,2019-03-07
2855,https://www.klsescreener.com/v2/news/stock/0049,"TheEdge06 Mar, 2019 08:37am - 1 week ago",Affin Hwang Capital remains positive on a strong recovery in 2019 for Oceancash,0049,2019-03-06
2896,https://www.klsescreener.com/v2/news/stock/0049,"TheStar06 Mar, 2019 08:46am - 4 weeks ago",Potential strong receovery for Oceancash in 2019,0049,2019-03-06
2852,https://www.klsescreener.com/v2/news/stock/0049,"TheEdge07 Mar, 2019 10:56am - 1 week ago",‘Solid recovery prospects for Oceancash’,0049,2019-03-07
2895,https://www.klsescreener.com/v2/news/stock/0049,"Sinchew12 Apr, 2019 11:41am - 5 days ago",销售弱· 开销增·元宙3年财测下砍,0049,2019-04-12
17584,https://www.klsescreener.com/v2/news/stock/0051,"TheEdge25 Mar, 2019 21:06pm - 2 weeks ago",Cuscapi to acquire Singapore-based tech firm for RM7.6m,0051,2019-03-25
17416,https://www.klsescreener.com/v2/news/stock/0053,"TheStar23 Mar, 2019 09:30am - 4 days ago",Top 40 Richest Malaysians: Part 8,0053,2019-03-23
3394,https://www.klsescreener.com/v2/news/stock/0060,"Chinapress14 Mar, 2019 23:21pm - 2 weeks ago",我国资本市场规模3.1兆 总筹资额减至1146亿,0060,2019-03-14
5914,https://www.klsescreener.com/v2/news/stock/0060,"TheEdge16 Apr, 2019 09:14am - 1 day ago",Vortex acquires moneylending licence holder for RM2m,0060,2019-04-16
5915,https://www.klsescreener.com/v2/news/stock/0060,"TheEdge15 Apr, 2019 23:02pm - 1 day ago","SMTrack, LPI, Orion IXL, Prestariang, CBIP, Barakah, Vortex, T7 Global and KKB",0060,2019-04-15
5916,https://www.klsescreener.com/v2/news/stock/0060,"TheEdge15 Apr, 2019 20:26pm - 2 days ago",Vortex acquires Valhalla for RM2m to venture into money lending business,0060,2019-04-15
5917,https://www.klsescreener.com/v2/news/stock/0060,"Sinchew15 Apr, 2019 17:31pm - 2 days ago",尾市面对套利‧马股全天微起1.16点,0060,2019-04-15
5918,https://www.klsescreener.com/v2/news/stock/0060,"Sinchew15 Apr, 2019 13:05pm - 2 days ago",大马股汇双扬‧富时综指半天起3.20点,0060,2019-04-15
7893,https://www.klsescreener.com/v2/news/stock/0066,"TheEdge07 Mar, 2019 14:38pm - 1 week ago","Prestariang, Aturmaju, Datasonic, Hume, Latitude, Nova Pharma, Public Packages, Rex, Sarawak Cable, Scomi Energy, Seremban Engineering, Success Transformer, Teck Guan, Vsolar",0066,2019-03-07
17092,https://www.klsescreener.com/v2/news/stock/0066,"TheStar22 Mar, 2019 07:51am - 3 weeks ago",More LSS projects may be in the offing,0066,2019-03-22
8617,https://www.klsescreener.com/v2/news/stock/0068,"TheEdge15 Mar, 2019 22:50pm - 3 weeks ago","Asdion, Boustead Holdings, Boustead Heavy Industries, Country Heights, Eversendai, Pestech, Selangor Properties and Texchem Resources",0068,2019-03-15
17715,https://www.klsescreener.com/v2/news/stock/0068,"Nanyang19 Mar, 2019 00:21am - 2 weeks ago",启昌反弹上挑35仙/敏源,0068,2019-03-19
17716,https://www.klsescreener.com/v2/news/stock/0068,"TheStar18 Mar, 2019 09:04am - 2 weeks ago","Trading ideas: Boustead, Eversendai, Texchem, Asdion, Selangor Properties",0068,2019-03-18
17717,https://www.klsescreener.com/v2/news/stock/0068,"TheEdge18 Mar, 2019 05:49am - 2 weeks ago","KLCI seen starting week on positive note, support at 1,680",0068,2019-03-18
17719,https://www.klsescreener.com/v2/news/stock/0068,"Nanyang16 Mar, 2019 00:11am - 2 weeks ago","6650万全购Kingdom Infra
启昌囊1.5亿出口合约",0068,2019-03-16
17721,https://www.klsescreener.com/v2/news/stock/0068,"TheEdge15 Mar, 2019 21:07pm - 2 weeks ago",启昌以6650万购道北供应基地营运商,0068,2019-03-15
17722,https://www.klsescreener.com/v2/news/stock/0068,"TheEdge15 Mar, 2019 19:39pm - 2 weeks ago",Asdion buys Tumpat supply base operator for RM66.5 mil,0068,2019-03-15
8620,https://www.klsescreener.com/v2/news/stock/0068,"Nanyang26 Feb, 2019 00:05am - 1 month ago","政府重启彭铝土矿开采
启昌恢复赚头",0068,2019-02-26
8615,https://www.klsescreener.com/v2/news/stock/0068,"Chinapress17 Mar, 2019 23:34pm - 3 weeks ago",启昌6650万购Kingdom Infra 间接获取1.5亿特殊合约,0068,2019-03-17
17357,https://www.klsescreener.com/v2/news/stock/0069,"TheEdge01 Mar, 2019 11:08am - 1 month ago",国能联昌国际走低 拖累马股跌破1700点,0069,2019-03-01
8154,https://www.klsescreener.com/v2/news/stock/0069,"TheEdge01 Mar, 2019 10:30am - 2 weeks ago","KLCI pares loss but stays below 1,700 as Tenaga, CIMB drag",0069,2019-03-01
8155,https://www.klsescreener.com/v2/news/stock/0069,"TheEdge28 Feb, 2019 16:00pm - 2 weeks ago",V Development to launch build-then-sell maiden project,0069,2019-02-28
17356,https://www.klsescreener.com/v2/news/stock/0069,"Sinchew01 Mar, 2019 11:13am - 1 month ago",马股持续走跌,0069,2019-03-01
17087,https://www.klsescreener.com/v2/news/stock/0072,"TheEdge05 Mar, 2019 14:00pm - 1 month ago","Insider Moves: EA Technique (M) Bhd, Seacera Group Bhd, Seacera Group Bhd, Trive Property Group Bhd, Utusan Melayu (Malaysia) Bhd, Bahvest Resources Bhd, Hartalega Holdings Bhd",0072,2019-03-05
12614,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge26 Feb, 2019 13:30pm - 4 weeks ago","GDEx, HLInd, KKB, Maybulk, Penergy",0078,2019-02-26
12592,https://www.klsescreener.com/v2/news/stock/0078,"TheStar27 Feb, 2019 08:00am - 2 weeks ago",GD Express Carrier,0078,2019-02-27
12612,https://www.klsescreener.com/v2/news/stock/0078,"TheStar26 Feb, 2019 17:38pm - 4 weeks ago","Bursa, key Asian markets shed gains to close in the red",0078,2019-02-26
12610,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge27 Feb, 2019 10:50am - 4 weeks ago",Stock With Momentum: GD Express Carrier,0078,2019-02-27
12608,https://www.klsescreener.com/v2/news/stock/0078,"Orientaldaily07 Mar, 2019 21:49pm - 2 weeks ago",快遞加入戰圍　物流業削價競爭壓賺幅,0078,2019-03-07
12606,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge08 Mar, 2019 13:31pm - 2 weeks ago","SCable, Mitrajaya, Prestar, GDex, Cabnet, MFM, Petra, Dayang, Sasbadi, GPA",0078,2019-03-08
12605,https://www.klsescreener.com/v2/news/stock/0078,"Nanyang16 Mar, 2019 19:09pm - 1 week ago",快递业者出招抢客 物流业赚幅或续萎缩,0078,2019-03-16
12584,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge29 Mar, 2019 19:53pm - 2 weeks ago",GDEX forms strategic partnership with AirAsia's RedCargo Logistics,0078,2019-03-29
12596,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge26 Feb, 2019 13:26pm - 2 weeks ago",能源股回落 马股跌0.47%,0078,2019-02-26
12587,https://www.klsescreener.com/v2/news/stock/0078,"Sinchew08 Mar, 2019 11:44am - 1 month ago",网购带动·新对手涌现·物流公司赚幅续承压,0078,2019-03-08
12594,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge26 Feb, 2019 15:40pm - 2 weeks ago",GDex shares jump 21% after on strong 2Q earnings,0078,2019-02-26
12619,https://www.klsescreener.com/v2/news/stock/0078,"Sinchew26 Feb, 2019 13:25pm - 1 month ago",金务大止跌回扬‧马股早盘低迷跌8.19点,0078,2019-02-26
12620,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge26 Feb, 2019 13:09pm - 1 month ago",KLCI falls 0.47% as energy-linked stocks retreat,0078,2019-02-26
12618,https://www.klsescreener.com/v2/news/stock/0078,"TheStar26 Feb, 2019 09:07am - 4 weeks ago","Trading ideas: Maybulk, Tan Chong, SunCon, APM, UEM Edgenta, GDex",0078,2019-02-26
12580,https://www.klsescreener.com/v2/news/stock/0078,"Orientaldaily01 Apr, 2019 21:09pm - 2 weeks ago",與Red Cargo合作　吉運可從亞航獲益,0078,2019-04-01
12605,https://www.klsescreener.com/v2/news/stock/0078,"Sinchew30 Mar, 2019 10:05am - 1 week ago",吉运速递与亚航缔结策略伙伴,0078,2019-03-30
12604,https://www.klsescreener.com/v2/news/stock/0078,"TheStar01 Apr, 2019 08:57am - 1 week ago","Trading ideas: Tasco, GDEX, Sunway, Vertice, Eco World and Zelan",0078,2019-04-01
12602,https://www.klsescreener.com/v2/news/stock/0078,"Nanyang02 Apr, 2019 00:05am - 1 week ago",吉运速递 国际配送潜能大,0078,2019-04-02
12601,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge02 Apr, 2019 11:14am - 1 week ago",RedCargo tie-up seen to incentivise GDEX to expand,0078,2019-04-02
12600,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge25 Feb, 2019 19:55pm - 2 weeks ago",吉运速递次季净利劲扬62%,0078,2019-02-25
12601,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge25 Feb, 2019 18:48pm - 2 weeks ago",GDex 2Q net profit up 62%,0078,2019-02-25
14477,https://www.klsescreener.com/v2/news/stock/0079,"Sinchew18 Mar, 2019 17:27pm - 2 weeks ago",郭令灿股项下跌 马股最高收市,0079,2019-03-18
5334,https://www.klsescreener.com/v2/news/stock/0079,"TheStar05 Apr, 2019 16:26pm - 5 days ago",Orion IXL to provide fintech solutions for SME Bank's customers,0079,2019-04-05
5333,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge05 Apr, 2019 21:04pm - 5 days ago",Orion IXL signs MoU with SME Bank to provide technology services,0079,2019-04-05
5332,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge05 Apr, 2019 22:42pm - 4 days ago","Berjaya Assets, Boustead, Sime Darby Property, Icon Offshore, Orion IXL, Kian Joo and Can-One",0079,2019-04-05
5331,https://www.klsescreener.com/v2/news/stock/0079,"Nanyang07 Apr, 2019 00:05am - 3 days ago","胜安偕中小企银行
探讨数字平台合作",0079,2019-04-07
5330,https://www.klsescreener.com/v2/news/stock/0079,"TheStar08 Apr, 2019 09:03am - 2 days ago","Trading ideas: Icon Offshore, Orion IXL",0079,2019-04-08
14506,https://www.klsescreener.com/v2/news/stock/0079,"TheStar25 Feb, 2019 00:00am - 3 weeks ago","Initiative, BPN and UM lead industry adex share in Malaysia",0079,2019-02-25
14505,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge26 Feb, 2019 10:11am - 2 weeks ago",KLCI dips 0.35% as select blue chips weigh,0079,2019-02-26
14504,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge26 Feb, 2019 10:57am - 2 weeks ago",蓝筹股走低 拖累马股挫0.35%,0079,2019-02-26
5324,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge17 Apr, 2019 13:39pm - 9 hours ago",市场准入水平或遭下修 拖累马股挫0.8%,0079,2019-04-17
5328,https://www.klsescreener.com/v2/news/stock/0079,"TheStar16 Apr, 2019 08:40am - 1 day ago",Orion IXL to bring fintech solutions to Indonesia,0079,2019-04-16
5327,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge17 Apr, 2019 10:23am - 12 hours ago","KLCI down 0.3% as Tenaga, Maybank drag",0079,2019-04-17
5326,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge17 Apr, 2019 11:05am - 11 hours ago",国能马银行拖累 马股挫0.3%,0079,2019-04-17
5325,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge17 Apr, 2019 13:06pm - 9 hours ago",KLCI falls 0.8% on possible downgrade of market accessibility level,0079,2019-04-17
5331,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge15 Apr, 2019 15:22pm - 2 days ago",Orion IXL to offer Fintech solutions in Indonesian market,0079,2019-04-15
5329,https://www.klsescreener.com/v2/news/stock/0079,"Nanyang16 Apr, 2019 00:05am - 1 day ago","携手PT Kirana拓展海外
胜安提供印尼中小企金融科技",0079,2019-04-16
5332,https://www.klsescreener.com/v2/news/stock/0079,"TheStar15 Apr, 2019 11:40am - 2 days ago",Orion IXL to bring fintech solutions to Indonesia market,0079,2019-04-15
3916,https://www.klsescreener.com/v2/news/stock/0080,"TheEdge26 Mar, 2019 01:18am - 1 day ago",Nurul Izzah should not give negative comments on Dr M,0080,2019-03-26
3856,https://www.klsescreener.com/v2/news/stock/0080,"TheEdge09 Apr, 2019 20:45pm - 1 day ago","Dr Mahathir, Hsien Loong praise authorities over cooperation in 1MDB investigation",0080,2019-04-09
3921,https://www.klsescreener.com/v2/news/stock/0080,"TheEdge25 Mar, 2019 10:35am - 2 days ago",Jho Low lashes out against home seizure,0080,2019-03-25
3905,https://www.klsescreener.com/v2/news/stock/0080,"TheEdge27 Mar, 2019 13:18pm - 6 hours ago","KIP REIT, Straits Inter Logistics, Scomi Energy",0080,2019-03-27
3908,https://www.klsescreener.com/v2/news/stock/0080,"TheEdge26 Mar, 2019 21:57pm - 22 hours ago",Anwar says Nurul Izzah's statement made according to PH openness principle,0080,2019-03-26
12997,https://www.klsescreener.com/v2/news/stock/0080,"TheStar05 Mar, 2019 17:47pm - 1 week ago",KLCI only key Asian market in the red year-to-date,0080,2019-03-05
3907,https://www.klsescreener.com/v2/news/stock/0080,"TheStar27 Mar, 2019 07:45am - 12 hours ago",SIL to benefit if regulatory action enforced,0080,2019-03-27
3917,https://www.klsescreener.com/v2/news/stock/0080,"TheEdge25 Mar, 2019 20:46pm - 1 day ago","Hanipa: Dr M isn’t perfect, but who is?",0080,2019-03-25
3920,https://www.klsescreener.com/v2/news/stock/0080,"TheStar25 Mar, 2019 12:57pm - 2 days ago","KLCI finds support at 1,650 mark, telcos among leading decliners",0080,2019-03-25
